x,y,target
0.0898312542993733,0.7982979677743389,0.0
0.3518667247485734,0.9236465742082164,0.0
0.2888328777340309,0.1162322013756577,0.0
0.4294138206513343,0.261259714578538,0.0
0.9758099756783634,0.9008283761913054,0.0
0.4428556998973882,0.8288149605643857,0.0
0.9676709647193584,0.8858186725392114,0.0
0.4527653535008116,0.3424792600783756,0.0
0.8435569370642366,0.8989581698417097,0.0
0.0289943442788975,0.691344273134417,0.0
0.281209175701194,0.7742975430726032,0.0
0.0824694997399442,0.7301733518274852,0.0
0.1061711443528786,0.6363112209692366,0.0
0.9352524811537402,0.9493208601860302,0.0
0.4425428952726301,0.3885820251707947,0.0
0.513802524921449,0.2704060246307427,0.0
0.312647450494126,0.1615541414929948,0.0
0.8240430426601254,0.881455298925026,0.0
0.2716623611306778,0.5836595469248947,0.0
0.9871763542825664,0.9417019611880244,0.0
0.3196567528597714,0.8870756978392905,0.0
0.8602030583455251,0.897208062718442,0.0
0.5144942990131989,0.8524193567906547,0.0
0.1768951568181903,0.5677127257253056,0.0
0.3992903358983762,0.8993431494732028,0.0
0.4803232323314166,0.3517676573744114,0.0
0.5287164909585178,0.3213181829417961,0.0
0.964616375773223,1.0,0.0
0.3946046987379565,0.8539332860150067,0.0
0.4458157708045148,0.2517097188401208,0.0
0.1477502002601568,0.6267253735154044,0.0
0.0682904453083284,0.7123050916334548,0.0
0.3799702750568769,0.8437391665215082,0.0
0.405847068307947,0.846625299259607,0.0
0.3759744867872364,0.4146450338960916,0.0
0.3165916908593276,0.0564290666556438,0.0
0.3673957719555891,0.0942380347639479,0.0
0.1561044209861946,0.8313487171777625,0.0
0.5072041974313105,0.3300932589061038,0.0
0.1274165513409781,0.5710530004798144,0.0
0.3751886559381426,0.8506599510382531,0.0
0.0582970786875906,0.7961201196035512,0.0
0.3860365455469359,0.8272728034597977,0.0
0.4807311230654228,0.7969685272468401,0.0
0.2348250486271974,0.041779358560991,0.0
0.4618704953756295,0.2981037697900727,0.0
0.3635536687254741,0.775321321981574,0.0
0.868491546709969,0.9706121303716088,0.0
0.4428543204486448,0.3308491496294947,0.0
0.3206006041082386,0.0739971989418175,0.0
0.3880847593208253,0.2923636909862655,0.0
0.3627422431323605,0.8609880232212634,0.0
0.1995739704754575,0.6166070581567001,0.0
0.9009787083327596,0.9607961705522304,0.0
0.3608878399869787,0.1660434015129145,0.0
0.1458667645227389,0.7033728229050684,0.0
0.5125236129787928,0.2891471391031048,0.0
0.3870463228530657,0.0481025692925331,0.0
0.4846843904905583,0.3440503587660087,0.0
0.1728315468883315,0.6382394858050684,0.0
0.2018982090840602,0.6066309306253984,0.0
0.2371281997668796,0.6595954959176623,0.0
0.4744661852231293,0.322419434134563,0.0
0.0794306870640047,0.7605575629555895,0.0
0.3057278805764425,0.0574671946228629,0.0
0.027036150370278,0.7324024698557423,0.0
0.389516718071057,0.8418863019949332,0.0
0.3090920708752131,0.8682330015761732,0.0
0.1099521578737126,0.6499658863920755,0.0
0.3493499647689205,0.7753184747510247,0.0
0.4505836020818375,0.8638844141409706,0.0
0.0006740060686903,0.789824160079654,0.0
0.3155998074130036,0.0606722073432129,0.0
0.1001092146462506,0.6987240554296494,0.0
0.0449888069969338,0.7284209545783161,0.0
0.219258158051229,0.6569774860014482,0.0
0.3286530886724348,0.0742025537156919,0.0
0.8742438085586867,0.933875848059029,0.0
0.3289664055936206,0.1306966741602538,0.0
0.1465470705445564,0.6955286549865453,0.0
0.2355562110572299,0.7076280892861837,0.0
0.4582812994601442,0.2281043323100891,0.0
0.2843511647886603,0.1062642155912068,0.0
0.3745807082558663,0.8414206494113111,0.0
0.8350439177937956,0.9108276959367398,0.0
0.1259285186093297,0.5753691811245889,0.0
0.1593511962254265,0.6895369616669879,0.0
0.3139967871805074,0.0900656211264764,0.0
0.9398505896149342,0.861530344543935,0.0
0.1806884677189396,0.6535144738388925,0.0
0.16410225109003,0.5627735888535923,0.0
0.3897489941606211,0.8881530540528109,0.0
0.3723825034069208,0.8036556020525648,0.0
0.1179973890809394,0.7033896916411914,0.0
0.3931668430482798,0.7880338065097788,0.0
0.9785117473900904,0.953247620408876,0.0
0.4571085942387651,0.356380740597966,0.0
0.2354473723840206,0.6207683523528845,0.0
0.07903284792784,0.6774623932578366,0.0
0.252239508075554,0.12456639628964,0.0
0.1279389111831418,0.8823108479622094,1.0
0.4917586831744523,0.8415001074365958,1.0
0.1746578232219801,0.317188706101106,1.0
0.1675344306135369,0.2665420211456558,1.0
0.8502734938309586,0.2402432771010802,1.0
0.6912017291163124,0.5146622159146372,1.0
0.0494316022438208,0.2119030377079944,1.0
0.375812766523971,0.7774310724789386,1.0
0.9956755999631648,0.291462493139478,1.0
0.8959331158777863,0.3005836683104822,1.0
0.1414496105163246,0.2853360465084438,1.0
0.1243386313136933,0.8042552572501802,1.0
0.1395031406192006,0.2962596804728029,1.0
0.179591084264461,0.3032056051015535,1.0
0.409426493684335,0.8225688322393735,1.0
0.1204213834438592,0.8623508479759436,1.0
1.0,0.2144031667788351,1.0
0.1653855877546426,0.8275218124230331,1.0
0.6565478102336821,0.5875467557773034,1.0
0.6857379489407879,0.5365317046611604,1.0
0.2815677526460493,0.2490472965131074,1.0
0.9373204249704103,0.2462702272809468,1.0
0.4540431008219422,0.7672989366318467,1.0
0.15403521527275,0.2946864996867355,1.0
0.8791174829049313,0.1947075141553224,1.0
0.9309089090591672,0.268685903015817,1.0
0.2239153637503764,0.2171342219707642,1.0
0.9391584474685336,0.3182066574432706,1.0
0.1597640217096907,0.8130918611643065,1.0
