x,y,target
0.4822603676154161,0.3536660812106224,0
0.18161179710865102,0.6957640089041801,0
0.5062298997142657,0.2785371953376635,0
0.5178421367589715,0.23772686613078228,0
0.7665902143130935,0.14204443388851312,1
0.19563529038134195,0.7559241313403208,0
0.13990337016230867,0.9941083657606868,1
0.4319415941498911,0.32262187937944026,0
0.5085853443468635,0.11979680171578354,0
0.8110664741418986,0.10447438637538163,1
0.7777671950040199,0.10366918840028809,1
0.4500797137978393,0.3095453663390981,0
0.17775295904956817,0.6176254207949812,0
0.21276970477671167,0.9053103672359336,1
0.17910640048816334,0.8187483629358377,1
0.1640499013028222,0.6458639781943387,0
0.19697311906490622,0.7156966513046156,1
0.46720712790971397,0.2985355609492237,0
0.49358265839560633,0.2746829869682116,0
0.09862031305845922,0.912674060832745,1
0.16716500331567616,0.7695344422072414,0
0.21945005603178205,0.8829229503509012,1
0.8182599126994219,0.018519737743710827,1
0.5036696781492561,0.3871538897447168,0
0.5181290197588422,0.2523282854682144,0
0.457296072157875,0.2349089046776925,0
0.10528663591691029,0.9884821388272278,1
0.5009807587594938,0.36928436051640395,0
0.4957265126323926,0.2405828324830613,0
0.24476425694357276,0.7590842889055911,0
0.23977438045533422,0.799594165467808,0
0.5659298058534071,0.3390089317228815,0
0.2661263382256547,0.6679427128116404,0
0.10958479762725168,0.7673665049233993,1
0.23419570166878576,0.8611377092798403,1
0.4633789837980598,0.23013383833917236,0
0.8550292555495959,0.18513584369787342,1
0.22609088343643238,0.8195576373628475,0
0.29468153896756094,0.8565555824556159,0
0.770278616135754,0.06292947283016015,1
0.2504676011544658,0.6637001628828137,1
0.7091632932825956,0.003732243869271307,1
0.2622115419789457,0.8890067627952938,0
0.17817753162357952,0.91004006572972,0
0.17496722383354393,0.7666435288063058,1
0.7907087424400309,0.07555442229721426,1
0.847757325023172,0.08755741987136223,1
0.06934587323704464,0.6386991672597063,0
0.2992675947052573,0.6999597912447821,0
0.22384137430164733,0.9205069395908854,0
0.2291791797529988,0.7907530562741469,1
0.881431376989298,0.15980851630245715,1
0.701491619639063,0.26549797131348396,1
0.5133268347651988,0.3077008341321222,0
0.5296982853983878,0.2997188913353858,0
0.47135102438776194,0.21167431547675536,0
0.8373050991153078,0.17666721279903527,1
0.5018784143141817,0.3946355955297594,0
0.7282397107831367,0.1085424226736994,1
0.2544583851689318,0.8623951460437835,1
0.8624375190499644,0.13748689028657193,1
0.8340934930726983,0.3368814103057197,1
0.22130012053492015,0.8722908537001447,1
0.7424618596589647,0.15340118432421984,1
0.1434622963778575,0.8103510752172514,0
0.8649897172909531,0.10468195481223949,1
0.17775347894610768,0.6899528373992081,1
0.7926637075590542,0.10272002552836862,1
0.7604061319723766,0.1253055487820744,1
0.5592146153472162,0.32700466352484475,0
0.4339345995844547,0.27205488409986667,0
0.7057748820281265,0.16706000364920967,1
0.25364123699221264,0.7942574712612946,0
0.20241861820811868,0.7958436414220659,1
0.43968319399808803,0.3647639819600655,0
0.27229677039674366,0.7119147664882367,1
0.8296169113627665,0.325584601465645,1
0.8415292001289494,0.11757315710579122,1
0.7248392774233674,0.21735229710573245,1
0.0,0.7501030971888971,1
0.13127184987856266,0.8199634707575143,1
0.31404358093657614,0.7640096280220963,0
0.1744297815925889,0.8157542664804261,0
0.16783430482858877,0.755180682344703,1
0.8913674386087079,0.1946586859108845,1
0.5721114513252717,0.39047920387002794,0
0.7965937559045221,0.19219915298821058,1
0.2029531925207333,0.7790269374251726,1
0.4945239288119941,0.3421333670269583,0
0.16475813548875812,0.7787217478036185,0
0.7248820665763196,0.16595142476277935,1
0.1941506001999518,0.6779633988793342,0
0.7274752986560432,0.20389039714893814,1
0.15230691133391844,0.9681187635673344,1
0.19333859350742183,0.7306924586895078,0
0.1903749486708866,0.7149688282691061,1
0.21543109596969187,0.7784863230029656,0
0.2760818683156068,0.7737899878439699,0
0.975617909372661,0.2588893486616443,1
0.18021428768133155,0.6688599416143598,1
0.7979431926884166,0.2929770614204917,1
0.4986695939260099,0.3937910465232895,0
