x,y,target
0.6110576382785216,0.664072070394269,0
0.870532120490245,0.12110541905720112,1
0.3398409800938672,0.5147495605576674,1
0.01604733025087005,0.30444217390746,0
0.9184114654421347,0.24706679963254113,1
0.955783707809192,0.32435173456306493,1
0.6621926361302009,0.47636162718227965,0
0.6340935812852989,0.055129556027674324,1
0.6375445662304811,0.5705531790338615,0
0.7080086930195352,0.02788316506120097,1
0.22899162851707278,0.8485337697819194,0
0.42666581398083064,0.20618921925222428,1
0.9346054214488057,0.27104768474609947,1
0.7403707999467635,0.10482598531866424,1
0.08016938257654083,0.7367751378792201,0
0.664082673743478,0.4754669801692112,0
0.5217927219428168,0.8836281837862668,0
0.45935350263059566,0.16857692913700822,1
0.46057806677374774,0.8848987079749862,0
0.0952445668574225,0.8453035072839694,0
0.9699839086981448,0.3571932541820267,1
0.6253492128737669,0.062860319941085,1
0.4114178030851269,0.9502167663376491,0
0.7640401346636067,0.12659752357807194,1
0.2566040629993906,0.9674795287443019,0
0.42500079388957746,0.30393727096287854,1
0.9453822777224336,0.29101253315769227,1
0.9564438870580679,0.3769482573954659,1
0.4003872804694374,0.2980026264040664,1
0.3915821647207486,0.8897850747418222,0
0.6350263851953077,0.6646828881440223,0
0.272917835160761,0.8563740187717717,0
0.6647740027769337,0.07006060146074822,1
0.3604383384598276,0.4670771678184782,1
0.5940419894311678,0.7547730829532581,0
0.9651882852092956,0.47743955310144837,1
0.4878491965124136,0.2113055755992834,1
0.6580030288410178,0.40965010622071424,0
0.07379499022425903,0.6655770311056521,0
0.3333831288841751,0.5650366901600357,1
0.5263572895330534,0.09393901155441445,1
0.2047110914196673,0.8675077581133757,0
0.5581327779353487,0.7789380540741134,0
0.37997547403121035,0.3903640701309444,1
0.8479066440874325,0.1450215274312284,1
0.22595500047503025,0.9251248565341768,0
0.6758669045381367,0.4655843210807252,0
0.11396576494175578,0.7442528044355062,0
0.3989425553504126,0.28499964998676525,1
0.6264408505779839,0.07314497234191665,1
0.12110528411035318,0.8325337047453891,0
0.4528425387350945,0.231713045913627,1
0.9876402856322103,0.37306132308667245,1
0.053914774551111516,0.3843561736719505,0
0.684955471301021,0.048602839520243225,1
0.5905453481740673,0.7455256538492252,0
0.5246127410791446,0.7933956713522435,0
0.7481345278518807,0.06331393349267653,1
0.42736628998382875,0.9175344751275015,0
0.27955357712183965,0.9479173609301114,0
0.46043213528110255,0.17481637426039295,1
0.017834635847053727,0.44799807590691176,0
0.9232088619971468,0.27489691115359965,1
0.6296439625804054,0.6694981409007699,0
0.70269704228177,0.06839827541444132,1
0.00037867606528280357,0.49235359701961734,0
0.2953663797747509,0.9612096634403493,0
0.8210495577176996,0.12046189226192296,1
0.356514333068258,0.9388920377109733,0
0.04362484718750989,0.6249849119279163,0
