x,y,target
0.123588021526177,0.0867065675956402,0.0
0.1705105774270372,0.6669274474586807,0.0
0.4778643369140863,0.3027751282719672,0.0
0.0743076160234904,0.3936355202774421,0.0
0.2052795600671369,0.5147421937567799,0.0
0.4894472283756725,0.3872231412102069,0.0
0.1195318115022459,0.8579349139973288,0.0
0.1454122170820573,0.8295658314283686,0.0
0.1733811149526351,0.4353963233997514,0.0
0.033444512152465,0.0527439521622173,0.0
0.3303962755419385,0.7514233175313026,0.0
0.2049846676143611,0.7653162995253863,0.0
0.4886303524014488,0.0120030272726825,0.0
0.5742808995238776,0.2035348738868964,0.0
0.3150296041472307,0.0210091569863607,0.0
0.1005399235827038,0.0528266863647219,0.0
0.4243673471434003,0.0344313085733145,0.0
0.5721795646978137,0.5917169688924004,0.0
0.2790218005325459,0.5464070742121321,0.0
0.2289698994654809,0.8051743973603768,0.0
0.1296188642358433,0.9846544775908396,0.0
0.3979864257024011,0.1336956543994362,0.0
0.358387426998427,0.2827654570600986,0.0
0.375260070099956,0.9328676901266332,0.0
0.0659178682444697,0.1949582714986305,0.0
0.115209650844022,0.6583074395060619,0.0
0.0235590309891961,0.9132296862792704,0.0
0.0297635450096896,0.9128008004078616,0.0
0.5464957588117891,0.0399225325637512,0.0
0.1080951886395715,0.2398199522065902,0.0
0.1967057027314909,0.0637945562535978,0.0
0.3267785226642815,0.0881344309766914,0.0
0.461665547652934,0.1964869669562111,0.0
0.1074569635969089,0.6233795659599071,0.0
0.3070682739416884,0.635323346708321,0.0
0.4763610800711108,0.4064165365740186,0.0
0.0891040689862084,0.3363233942703335,0.0
0.5070237893379855,0.1312879720048242,0.0
0.2411257627420437,0.9088264977168624,0.0
0.1224525966934561,0.0748958420019837,0.0
0.1224386331279603,0.0403338521384519,0.0
0.0882979506569671,0.8439934719420248,0.0
0.0652095236248152,0.5193126926423032,0.0
0.4436815399432363,0.5324709078838974,0.0
0.5515248186322351,0.8520484158046929,0.0
0.1140772597912234,0.3400043860598921,0.0
0.0414221621468249,0.5023718199720955,0.0
0.5034598192797669,0.9353944896677988,0.0
0.079361229059089,0.740663581066626,0.0
0.4830583872246809,0.6235053112473372,0.0
0.5733896803598936,0.762212058314177,0.0
0.4103220749454191,0.0619465185789879,0.0
0.1481767001951355,0.1818176528373387,0.0
0.4176479169402234,0.2366097827075073,0.0
0.015209162558363,0.5768079196382558,0.0
0.5803627142221786,0.2090973645896142,0.0
0.0483484873719081,0.4378998871429123,0.0
0.0847194381223109,0.5286566039892756,0.0
0.2481099181739754,0.9698188646337847,0.0
0.5384383909929518,0.797998035219224,0.0
0.5794993918309995,0.3667983206462684,0.0
0.2292740966759839,0.5528148757183491,0.0
0.438750353608425,0.9381811725247224,0.0
0.2814244485108924,0.1061603535474672,0.0
0.5732689148628405,0.8475476330547363,0.0
0.358457545544052,0.0562242948509722,0.0
0.344137968016026,0.7008084180017403,0.0
0.455894195057033,0.757776560375158,0.0
0.093463956348102,0.600583196987136,0.0
0.0970167319643921,0.1066236189365978,0.0
0.2175011907189079,0.4834980851068038,0.0
